product_id,product_name,product_category,product_category_tree,image_urls,product_url
2288,"Sữa rửa mặt làm sạch sâu Cerave Developed With Dermatologists Hydrating Cleanser 473ml dành cho da thường, da khô","Sữa rửa mặt (Kem, gel, sữa)","Dược mỹ phẩm>>Chăm sóc da mặt>>Sữa rửa mặt (Kem, gel, sữa)",https://cms-prod.s3-sgn09.fptcloud.com/DSC_03706_e959da7394.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_03709_3708bba7e4.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_03708_64da685a84.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_03710_74e84122fc.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_03711_4c333053bb.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/sua-rua-mat-lam-sach-sau-danh-cho-da-thuong-va-da-kho-cerave-hydrating-cleanser-473-ml-1.html
2289,"Gel tắm gội dịu nhẹ Megaderm CVI Đức Phúc Pharma làm sạch dịu nhẹ, chăm sóc và bảo vệ da (180ml)","Sữa dưỡng thể, kem dưỡng thể","Dược mỹ phẩm>>Chăm sóc cơ thể>>Sữa dưỡng thể, kem dưỡng thể",https://cms-prod.s3-sgn09.fptcloud.com/DSC_04219_8c388ce04d.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_04210_9d3c866506.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_04211_c9b7f08131.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_04212_1d705c82ab.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_04213_8b0b1e6de5.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_04214_473c494365.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_04223_be61a90b6f.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_04225_46de5824ce.jpg***https://cms-prod.s3-sgn09.fptcloud.com/megaderm_648669aa64.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/gel-tam-goi-diu-nhe-megaderm-cvi-pharma-180-ml.html
2290,KEM DƯỠNG ẨM DA CERADAN HYDRA HYPHENS HỘP 80G,"Sữa dưỡng thể, kem dưỡng thể","Dược mỹ phẩm>>Chăm sóc cơ thể>>Sữa dưỡng thể, kem dưỡng thể",https://cms-prod.s3-sgn09.fptcloud.com/DSC_04847_22a8497f94.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_04845_61950abd07.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_04840_928316930e.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_04841_9497f45d58.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_04842_b789df9e16.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_04843_159400ce58.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_04844_a2bddbe2a5.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_04846_68639bae12.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_04848_2b05c10c37.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_04850_87d8e3eaf9.jpg***https://cms-prod.s3-sgn09.fptcloud.com/ceradan_ceramide_Hydra_moisturiser_9927e02869.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/kem-duong-am-da-ceradan-hydra-hyphens-hop-80-g.html
2291,Kem Sensylia 24h Légère IsisPharma giúp giữ ẩm và làm giảm kích ứng da (40ml),Dưỡng da mặt,Dược mỹ phẩm>>Chăm sóc da mặt>>Dưỡng da mặt,https://cms-prod.s3-sgn09.fptcloud.com/00003995_3_dbb274c899.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00003995_4_70013c639a.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00003995_1_5f7901115d.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00003995_2_a998f8bb05.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00003995_5_56085f43b7.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/kem-duong-am-sensylia-24-h-legere-isispharma-hop-40-ml.html
2292,"Kem Canova Sensive P22 Sifarma làm dịu da, dưỡng ẩm cho da nhạy cảm (50ml)",Dưỡng da mặt,Dược mỹ phẩm>>Chăm sóc da mặt>>Dưỡng da mặt,https://cms-prod.s3-sgn09.fptcloud.com/DSC_04336_ab626340d6.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_04333_d732ef88a2.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_04328_abf85da5d0.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_04329_623220ceaa.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_04330_881695e266.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_04331_62d181a099.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_04332_2e56742817.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_04334_d015654110.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_04337_ff1dae75f6.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_04338_6cde6949ed.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/canova-sensiven-p22-soothing-cream-sifarma-50-ml-kem-lam-diu-da-duong-am-cho-da-nhay-cam.html
2293,"Gel Canova Rivescal DS Soothing gel Siflarma làm dịu da, ngăn ngừa tiết bã nhờn, giảm ngứa da (50ml)",Giải pháp làn da,Dược mỹ phẩm>>Giải pháp làn da,https://cms-prod.s3-sgn09.fptcloud.com/DSC_04309_4b20cdbf9f.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_04307_cad4ecce5d.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_04302_bea1f6d023.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_04303_4b4a1d6649.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_04304_0b0c54f4c7.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_04305_06747ff8be.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_04306_31fc00c054.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_04308_27ca42a804.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_04310_42ab3c83c7.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_04314_7038ece2dc.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/canova-rivescal-ds-soothing-gel-siflarma-50-ml-gel-lam-diu-da-ngan-ngua-tiet-ba-nhon.html
2294,Sữa rửa mặt CeraVe SA Smoothing Cleanser dịu nhẹ dành cho da nhạy cảm (236ml),"Sữa rửa mặt (Kem, gel, sữa)","Dược mỹ phẩm>>Chăm sóc da mặt>>Sữa rửa mặt (Kem, gel, sữa)",https://cms-prod.s3-sgn09.fptcloud.com/cerave_236ml_ab33a3f8fa.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/sua-rua-mat-diu-nhe-danh-cho-da-nhay-cam-cerave-sa-smoothing-cleanser-236-ml.html
2295,Sữa tắm dưỡng ẩm cho da khô Ato Wash MTGpharm 150ml Cocorang Palm (tuýp),"Sữa tắm, xà bông","Dược mỹ phẩm>>Chăm sóc cơ thể>>Sữa tắm, xà bông",https://cms-prod.s3-sgn09.fptcloud.com/atowash_1_21e5394725.jpg***https://cms-prod.s3-sgn09.fptcloud.com/z5508926643298_1fbde980b18e22e0c5731f6726e9f33b_a5f616c09d.jpg***https://cms-prod.s3-sgn09.fptcloud.com/z5508926997147_7b5b29d638f4504d99e56c7c284539ff_368bcdd76e.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/sua-tam-duong-am-cho-da-kho-ato-wash-mtgpharm-150-ml.html
2296,Gel rửa mặt Eucerin Ance Oil Control Pro Acne Solution Cleansing Gel dành cho da mụn (75ml),"Sữa rửa mặt (Kem, gel, sữa)","Dược mỹ phẩm>>Chăm sóc da mặt>>Sữa rửa mặt (Kem, gel, sữa)",https://cms-prod.s3-sgn09.fptcloud.com/00503422_gel_rua_mat_cho_da_mun_eucerin_ance_oil_control_pro_acne_solution_cleansing_75ml_1395_63f7_large_db97e04b9d.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00503422_gel_rua_mat_cho_da_mun_eucerin_ance_oil_control_pro_acne_solution_cleansing_75ml_1677134890_a5a558648c.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00503422_gel_rua_mat_cho_da_mun_eucerin_ance_oil_control_pro_acne_solution_cleansing_75ml_9497_63f7_large_06da59adf3.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00503422_gel_rua_mat_cho_da_mun_eucerin_ance_oil_control_pro_acne_solution_cleansing_75ml_6513_63f7_large_128a36c33c.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00503422_gel_rua_mat_cho_da_mun_eucerin_ance_oil_control_pro_acne_solution_cleansing_75ml_9801_63f7_large_c7d5942502.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/gel-rua-mat-cho-da-mun-eucerin-ance-oil-control-pro-acne-solution-cleansing-75ml-37717.html
2297,"Kem Secalia Balm IsisPharma giúp dưỡng da, tăng cường độ ẩm, chống khô da (200ml)","Sữa dưỡng thể, kem dưỡng thể","Dược mỹ phẩm>>Chăm sóc cơ thể>>Sữa dưỡng thể, kem dưỡng thể",https://cms-prod.s3-sgn09.fptcloud.com/00503411_2_21b97763e8.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00503411_2_1_7bbaa506d8.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00503411_3_1e3b0c2e37.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00503411_1_e5db1f1908.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00503411_4_6c50a5f785.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/isispharma-secalia-balm-200-ml.html
2298,Dầu gội làm sạch gàu dạng dây Head And Shoulders bạc hà mát lạnh (12 gói x 5.7ml),Dầu gội dầu xả,Dược mỹ phẩm>>Chăm sóc tóc - da đầu>>Dầu gội dầu xả,https://cms-prod.s3-sgn09.fptcloud.com/IMG_9588_24a111cd0d.jpg***https://cms-prod.s3-sgn09.fptcloud.com/IMG_9590_1_abb60d6e90.jpg***https://cms-prod.s3-sgn09.fptcloud.com/IMG_9590_3996cee3f5.jpg***https://cms-prod.s3-sgn09.fptcloud.com/IMG_9591_218b4a89e5.jpg***https://cms-prod.s3-sgn09.fptcloud.com/IMG_9593_4a463cb0c5.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/dau-goi-tri-gau-bac-ha-mat-lanh-dang-day-head-and-shoulders-12-goi-x-5-7-g.html
2299,"Sữa rữa mặt và tắm toàn thân Liquid Face &amp; Body Wash Sebamed giúp làm sạch bụi bẩn, bã nhờn trên da (300ml)","Sữa rửa mặt (Kem, gel, sữa)","Dược mỹ phẩm>>Chăm sóc da mặt>>Sữa rửa mặt (Kem, gel, sữa)",https://cms-prod.s3-sgn09.fptcloud.com/DSC_04049_09f1606a63.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_04047_572e668d23.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_04041_746df0c938.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_04042_b5496e148d.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_04043_c41b2de225.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_04044_6f078a499c.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_04046_094f54b195.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_04048_3fce213b57.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_04050_09b54e7e47.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_04051_17b45d9a5b.jpg,https://nhathuoclongchau.com.vn/thuoc/sebamed-liquid-face-body-wash-ky-phong-chai-300ml-36858.html
2300,"Tinh chất ngăn ngừa thâm nám, đốm nâu Liftactiv Specialist B3 Serum 30ml Vichy",Dưỡng da mặt,Dược mỹ phẩm>>Chăm sóc da mặt>>Dưỡng da mặt,https://cms-prod.s3-sgn09.fptcloud.com/DSC_02504_5073b3e8f3.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_02496_e1304d7349.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_02490_fe9864d23e.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_02492_4c4de7a544.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_02493_5befee1bb0.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_02494_648774fad1.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_02495_f69bd5516d.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_02497_a7053ba02f.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_02501_5dcea09ff9.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_02502_8fc22e4cdd.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/tinh-chat-ngan-ngua-tham-nam-dom-nau-vichy-liftactiv-b3-serum-dark-spots-and-swrinkles-30-ml.html
2301,"Sữa rửa mặt Collagen Senka Perfect Whip Collagen IN loại bỏ bụi bẩn, bụi mịn và bã nhờn (120g)","Sữa rửa mặt (Kem, gel, sữa)","Dược mỹ phẩm>>Chăm sóc da mặt>>Sữa rửa mặt (Kem, gel, sữa)",https://cms-prod.s3-sgn09.fptcloud.com/00502422_sua_rua_mat_senka_perfect_whip_collagen_in_120g_10170231201vn_3605_636c_large_7f42813c2d.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00502422_sua_rua_mat_senka_perfect_whip_collagen_in_120g_10170231201vn_1668044607_e39076a0a0.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00502422_sua_rua_mat_senka_perfect_whip_collagen_in_120g_10170231201vn_4669_636c_large_8ce9f35a66.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00502422_sua_rua_mat_senka_perfect_whip_collagen_in_120g_10170231201vn_5804_636c_large_592857f4ff.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/sua-rua-mat-senka-perfect-whip-collagen-in-120g-10170231201vn-36656.html
2302,"Sữa rửa mặt tạo bọt Senka Perfect Whip U loại bỏ bụi bẩn, bụi mịn và bã nhờn (120g)","Sữa rửa mặt (Kem, gel, sữa)","Dược mỹ phẩm>>Chăm sóc da mặt>>Sữa rửa mặt (Kem, gel, sữa)",https://cms-prod.s3-sgn09.fptcloud.com/00502421_sua_rua_mat_tao_bot_senka_perfect_whip_u_120g_10170227201vn_2238_636c_large_df3a859f33.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00502421_sua_rua_mat_tao_bot_senka_perfect_whip_u_120g_10170227201vn_1668044577_e065a76942.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00502421_sua_rua_mat_tao_bot_senka_perfect_whip_u_120g_10170227201vn_7855_636c_large_b8b243bc81.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00502421_sua_rua_mat_tao_bot_senka_perfect_whip_u_120g_10170227201vn_9159_636c_large_181d847e88.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/sua-rua-mat-tao-bot-senka-perfect-whip-u-120g-10170227201vn-36657.html
2303,"Kem dịu nhẹ ngừa mẫn đỏ Ziaja Med giúp làm dịu nhẹ kích ứng da, giảm mẫn đỏ da, dưỡng ẩm, làm đều màu da (50ml)",Da bị kích ứng,Dược mỹ phẩm>>Giải pháp làn da>>Da bị kích ứng,https://cms-prod.s3-sgn09.fptcloud.com/DSC_03778_23da076cc4.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_03775_a715934b08.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_03772_7d375d2a2b.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_03773_510c930699.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_03774_76245c86f6.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_03776_c7d909d459.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_03777_5eeb5cb5e4.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_03779_9d7e6ec05a.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_03780_8bcbd7d237.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/ziaja-med-skin-relief-dermatological-formula-soothing-cream-anti-redness-50-ml-kem-ngua-man-do.html
2304,"Nhũ tương mềm da 3% Urê Ziaja Med Mocznik 3% làm mềm, dưỡng ẩm, giảm khô da (50ml)",Chăm sóc cơ thể,Dược mỹ phẩm>>Chăm sóc cơ thể,https://cms-prod.s3-sgn09.fptcloud.com/DSC_03787_c26ce8ddeb.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_03785_d7fdfd9663.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_03781_58fcca874d.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_03782_c7bd6eee1f.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_03783_1eefcd23f5.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_03784_e6edab1130.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_03786_d58789c800.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_03788_cb650ab078.jpg***https://cms-prod.s3-sgn09.fptcloud.com/DSC_03789_758ebbf755.jpg,https://nhathuoclongchau.com.vn/thuoc/ziaja-med-mocznik-3-nhu-tuong-mem-da-3-ure-bac-ninh-50ml-36329.html
2305,"Sữa tắm Secalia Shower Cream IsisPharma dưỡng da, giảm khô da, giảm ngứa (200ml)","Sữa dưỡng thể, kem dưỡng thể","Dược mỹ phẩm>>Chăm sóc cơ thể>>Sữa dưỡng thể, kem dưỡng thể",https://cms-prod.s3-sgn09.fptcloud.com/00501580_1_2876870fed.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00501580_2_fb64c41f07.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/sua-tam-bao-ve-va-duong-da-secalia-shower-cream-isispharma-200-ml-1.html
2306,Dầu dưỡng tóc NNO Hair Serum Aplicapz MEGA We care không gây nhờn dính (3 vỉ x 5 viên),"Dưỡng tóc, ủ tóc","Dược mỹ phẩm>>Chăm sóc tóc - da đầu>>Dưỡng tóc, ủ tóc",https://cms-prod.s3-sgn09.fptcloud.com/00500692_tinh_chat_duong_toc_nno_hair_serum_aplicapz_mega_3x5_3963_62b2_large_4837ad589c.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500692_tinh_chat_duong_toc_nno_hair_serum_aplicapz_mega_3x5_1655868618_cfb784448e.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500692_tinh_chat_duong_toc_nno_hair_serum_aplicapz_mega_3x5_5881_62b2_large_7a74ca2580.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500692_tinh_chat_duong_toc_nno_hair_serum_aplicapz_mega_3x5_5481_62b2_large_a2d07beb9d.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500692_tinh_chat_duong_toc_nno_hair_serum_aplicapz_mega_3x5_8978_62b2_large_71b9673a36.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500692_tinh_chat_duong_toc_nno_hair_serum_aplicapz_mega_3x5_7773_62b2_large_cec93f9dc9.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500692_tinh_chat_duong_toc_nno_hair_serum_aplicapz_mega_3x5_2760_62b2_large_7829a5f90b.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500692_tinh_chat_duong_toc_nno_hair_serum_aplicapz_mega_3x5_2375_62b2_large_018d821f79.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500692_tinh_chat_duong_toc_nno_hair_serum_aplicapz_mega_3x5_9170_62b2_large_d207ff586b.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/tinh-chat-duong-toc-nno-hair-serum-aplicapz-mega-3x5-34824.html
2307,Sữa dưỡng thể dưỡng trắng Nivea Extra White Repair &amp; Protect SPF30 giúp phục hồi và chống nắng (350ml),"Sữa dưỡng thể, kem dưỡng thể","Dược mỹ phẩm>>Chăm sóc cơ thể>>Sữa dưỡng thể, kem dưỡng thể",https://cms-prod.s3-sgn09.fptcloud.com/00500602_sua_duong_the_nivea_extra_white_repair_protect_spf30_350ml_7263_63db_large_0d6f3493c5.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500602_sua_duong_the_nivea_extra_white_repair_protect_spf30_350ml_1675311330_8f5e8ae33e.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500602_sua_duong_the_nivea_extra_white_repair_protect_spf30_350ml_9629_63db_large_3328d120d1.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500602_sua_duong_the_nivea_extra_white_repair_protect_spf30_350ml_3913_63db_large_155f5e7113.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/sua-duong-the-nivea-extra-white-repair-protect-spf30-350ml-34728.html
2308,"Xịt khử mùi Nivea Anti-Perspirant Pearl And Beauty giảm tiết mồ hôi, ngăn mùi đến 48h (150ml) ","Lăn khử mùi, xịt khử mùi","Dược mỹ phẩm>>Chăm sóc cơ thể>>Lăn khử mùi, xịt khử mùi",https://cms-prod.s3-sgn09.fptcloud.com/00500599_xit_khu_mui_nivea_anti_perspirant_pearl_beauty_150ml_7681_62d0_large_fa6d6159ea.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500599_xit_khu_mui_nivea_anti_perspirant_pearl_beauty_150ml_1657856318_7429185a16.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500599_xit_khu_mui_nivea_anti_perspirant_pearl_beauty_150ml_7696_62d0_large_c1efd56b46.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500599_xit_khu_mui_nivea_anti_perspirant_pearl_beauty_150ml_8090_62d0_large_05a40bab9e.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500599_xit_khu_mui_nivea_anti_perspirant_pearl_beauty_150ml_7659_62d0_large_9aa72456d7.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500599_xit_khu_mui_nivea_anti_perspirant_pearl_beauty_150ml_2354_62d0_large_b2df8a9dbe.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/xit-khu-mui-nivea-anti-perspirant-pearl-beauty-150ml-34717.html
2309,"Xịt ngăn mùi Nivea Men Black &amp; White Invisible Ultimate Impact giảm vết ố vàng, mồ hôi và mùi trong 48h (150ml) ","Lăn khử mùi, xịt khử mùi","Dược mỹ phẩm>>Chăm sóc cơ thể>>Lăn khử mùi, xịt khử mùi",https://cms-prod.s3-sgn09.fptcloud.com/00500597_xit_khu_mui_nam_nivea_anti_perspirant_black_white_invisible_ngan_vet_o_vang_150ml_6084_62a8_large_108a991d2e.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500597_xit_khu_mui_nam_nivea_anti_perspirant_black_white_invisible_ngan_vet_o_vang_150ml_1655181709_6e6f1d2aa9.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500597_xit_khu_mui_nam_nivea_anti_perspirant_black_white_invisible_ngan_vet_o_vang_150ml_6974_62a8_large_4f4f6c24e4.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500597_xit_khu_mui_nam_nivea_anti_perspirant_black_white_invisible_ngan_vet_o_vang_150ml_6921_62a8_large_2f85805759.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500597_xit_khu_mui_nam_nivea_anti_perspirant_black_white_invisible_ngan_vet_o_vang_150ml_6762_62a8_large_bcdb6b9e6e.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500597_xit_khu_mui_nam_nivea_anti_perspirant_black_white_invisible_ngan_vet_o_vang_150ml_3927_62a8_large_a5a99d405c.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/xit-khu-mui-nam-nivea-anti-perspirant-black-white-invisible-ngan-vet-o-vang-150ml-34718.html
2310,Sữa rửa mặt Nivea Men Detox Mud giảm mụn và hư tổn da (100g) ,"Sữa rửa mặt (Kem, gel, sữa)","Dược mỹ phẩm>>Chăm sóc da mặt>>Sữa rửa mặt (Kem, gel, sữa)",https://cms-prod.s3-sgn09.fptcloud.com/00500596_sua_rua_mat_nam_nivea_acne_damaged_skin_reduction_detox_mud_giam_mun_100g_3920_62a8_large_9bc39581f2.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500596_sua_rua_mat_nam_nivea_acne_damaged_skin_reduction_detox_mud_giam_mun_100g_1655181430_89de1a3f03.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500596_sua_rua_mat_nam_nivea_acne_damaged_skin_reduction_detox_mud_giam_mun_100g_9290_62a8_large_88687ee05e.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500596_sua_rua_mat_nam_nivea_acne_damaged_skin_reduction_detox_mud_giam_mun_100g_6898_62a8_large_f71a9d6fd5.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/sua-rua-mat-nam-nivea-acne-damaged-skin-reduction-detox-mud-giam-mun-100g-34730.html
2311,"Sữa rửa mặt Nivea Men Deep Whitening Oil Clear với than đen giúp sạch nhờn, sáng da (100g)","Sữa rửa mặt (Kem, gel, sữa)","Dược mỹ phẩm>>Chăm sóc da mặt>>Sữa rửa mặt (Kem, gel, sữa)",https://cms-prod.s3-sgn09.fptcloud.com/00500594_sua_rua_mat_nam_nivea_deep_whitening_oil_clear_than_den_hoat_tinh_100g_2684_62a8_large_297f1e173c.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500594_sua_rua_mat_nam_nivea_deep_whitening_oil_clear_than_den_hoat_tinh_100g_1655181337_22b671ad2d.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500594_sua_rua_mat_nam_nivea_deep_whitening_oil_clear_than_den_hoat_tinh_100g_7258_62a8_large_00e5a64aad.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00500594_sua_rua_mat_nam_nivea_deep_whitening_oil_clear_than_den_hoat_tinh_100g_4512_62a8_large_d368ecaebf.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/sua-rua-mat-nam-nivea-deep-whitening-oil-clear-than-den-hoat-tinh-100g-34729.html
2312,Sữa chống nắng dưỡng da kiềm dầu Anessa Perfect UV Sunscreen Skincare Milk SPF50+ PA++++ Shiseido (20ml),Chống nắng toàn thân,Dược mỹ phẩm>>Chăm sóc cơ thể>>Chống nắng toàn thân,https://cms-prod.s3-sgn09.fptcloud.com/00033592_chong_nang_dang_sua_anessa_perfect_uv_sunscreen_skincare_milk_n_spf50_pa_20ml_10118617201vn_9348_6232_large_83435f585d.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00033592_chong_nang_dang_sua_anessa_perfect_uv_sunscreen_skincare_milk_n_spf50_pa_20ml_10118617201vn_2261_6232_large_8c210810a8.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00033592_chong_nang_dang_sua_anessa_perfect_uv_sunscreen_skincare_milk_n_spf50_pa_20ml_10118617201vn_5266_6232_large_08ca1c51ab.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00033592_chong_nang_dang_sua_anessa_perfect_uv_sunscreen_skincare_milk_n_spf50_pa_20ml_10118617201vn_1239_6232_large_d1f15ae882.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00033592_chong_nang_dang_sua_anessa_perfect_uv_sunscreen_skincare_milk_n_spf50_pa_20ml_10118617201vn_7874_6232_large_e032a7dde5.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/chong-nang-dang-sua-anessa-perfect-uv-sunscreen-skincare-milk-n-spf50-pa-20ml-10118617201vn-33703.html
